issuer_id,date,total_amount_usdc
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-03-25,0.8558992000000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-03-27,30.231920000000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-03-28,29.52036
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-03-30,32.1414264
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-03,30.193510400000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-04,16.807944000000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-06,33.0814224
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-07,54.05528880000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-09,37.63944
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-11,38.719212
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-12,16.5295288
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-14,34.3074792
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-15,0.8545744
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-16,11.4396552
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-18,37.579878400000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-19,7.9743455999999995
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-21,2.4020976000000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-23,36.722016
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-24,54.3378024
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-26,19.422207200000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-27,30.736204
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-28,24.4426896
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-04-30,35.1899392
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-01,35.282426400000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-03,15.4270648
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-05,22.4564144
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-07,0.9177784000000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-08,63.0159888
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-12,26.5603008
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-15,40.8425072
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-17,24.6278304
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-18,46.676836800000004
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-20,17.5730848
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-23,59.7469896
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-24,49.505432000000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-27,42.9232808
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-28,4.893453600000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-29,14.6732168
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-05-30,30.005553600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-03,58.3833048
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-06,32.4078864
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-07,1.739564
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-08,13.7772608
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-10,57.944304
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-11,22.403325600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-12,20.087721600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-13,79.4242584
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-15,51.351224
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-17,7.3087992
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-19,3.5594992
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-21,16.7406
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-22,39.151603200000004
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-24,19.5075744
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-27,27.999654399999997
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-28,39.596532800000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-06-30,4.179860000000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-02,22.3877592
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-08,43.587875200000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-10,46.147293600000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-11,27.331063200000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-12,18.045896
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-14,63.1356544
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-15,23.5884608
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-17,40.5022456
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-18,19.2607888
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-19,106.59475680000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-21,35.0503664
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-22,14.082963200000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-23,49.9511216
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-27,82.91771360000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-28,69.2843184
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-29,8.493212
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-30,24.6299832
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-07-31,65.15832
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-02,15.773344000000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-04,37.375436
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-08,76.633892
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-09,43.982988000000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-11,61.844088
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-13,8.334052
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-15,13.6272136
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-17,31.090823200000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-18,8.8261096
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-20,25.1117552
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-21,5.2720152
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-24,31.306765600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-25,4.337824
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-26,18.6267752
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-27,11.626714400000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-28,62.7492168
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-29,17.0909592
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-30,10.8677232
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-08-31,41.23728
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-03,7.0283232
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-04,30.6360856
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-05,25.291307200000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-07,53.6267712
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-12,18.9251128
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-14,44.84672080000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-15,2.6914008000000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-17,36.30871440000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-19,27.614220000000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-20,28.9980528
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-22,11.2928648
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-24,23.15698
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-25,12.461196000000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-26,17.211272
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-28,60.82368
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-09-30,48.9987744
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-01,65.5761344
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-02,22.334840800000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-03,15.717656
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-04,18.9286776
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-06,1.7599879999999999
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-08,6.3485856
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-11,38.4558064
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-12,69.6422768
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-13,38.315648800000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-15,2.477556
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-19,9.859108800000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-20,41.5826112
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-21,4.245916
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-22,12.92046
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-24,34.645272
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-25,12.8100048
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-26,33.9713712
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-27,17.6632176
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-28,17.890094400000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-10-29,26.398707200000004
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-04,12.8250696
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-05,28.2432104
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-06,68.6973496
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-07,18.351916
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-09,31.2196232
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-10,18.41058
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-11,15.133442400000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-13,121.1503424
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-19,15.9453472
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-20,26.065390400000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-21,6.5633184
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-23,40.8102576
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-27,16.413448
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-28,57.811144000000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-11-30,88.60085040000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-01,61.015196
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-05,13.736541600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-07,1.6915400000000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-12,7.2260127999999995
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-14,33.491448000000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-15,18.2916008
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-17,74.02095440000001
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-18,44.446088800000005
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-20,16.0680888
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-21,20.198208800000003
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-22,6.7588
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-23,1.7625640000000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-24,24.285213600000002
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-28,33.422320000000006
03a5b4fa-23ea-4ded-9a85-e448728e58f6,2025-12-30,20.724182400000004
04d0257e-252d-4789-812c-49fc54899450,2025-01-01,84.9231544
04d0257e-252d-4789-812c-49fc54899450,2025-01-02,60.7139832
04d0257e-252d-4789-812c-49fc54899450,2025-01-03,60.970754400000004
04d0257e-252d-4789-812c-49fc54899450,2025-01-04,120.69864960000001
04d0257e-252d-4789-812c-49fc54899450,2025-01-05,97.23056880000001
04d0257e-252d-4789-812c-49fc54899450,2025-01-06,27.0472752
04d0257e-252d-4789-812c-49fc54899450,2025-01-07,30.6158904
04d0257e-252d-4789-812c-49fc54899450,2025-01-08,163.3128184
04d0257e-252d-4789-812c-49fc54899450,2025-01-09,14.561836800000002
04d0257e-252d-4789-812c-49fc54899450,2025-01-10,42.4457992
04d0257e-252d-4789-812c-49fc54899450,2025-01-11,115.6323424
04d0257e-252d-4789-812c-49fc54899450,2025-01-12,67.4994008
04d0257e-252d-4789-812c-49fc54899450,2025-01-13,55.0054504
04d0257e-252d-4789-812c-49fc54899450,2025-01-14,54.735761600000004
04d0257e-252d-4789-812c-49fc54899450,2025-01-15,69.5329
04d0257e-252d-4789-812c-49fc54899450,2025-01-16,75.7722112
04d0257e-252d-4789-812c-49fc54899450,2025-01-17,14.044548
04d0257e-252d-4789-812c-49fc54899450,2025-01-18,66.335104
04d0257e-252d-4789-812c-49fc54899450,2025-01-19,94.1458664
04d0257e-252d-4789-812c-49fc54899450,2025-01-20,64.651308
04d0257e-252d-4789-812c-49fc54899450,2025-01-21,137.3385824
04d0257e-252d-4789-812c-49fc54899450,2025-01-22,37.489116
04d0257e-252d-4789-812c-49fc54899450,2025-01-23,67.3542024
04d0257e-252d-4789-812c-49fc54899450,2025-01-24,28.077964800000004
04d0257e-252d-4789-812c-49fc54899450,2025-01-25,48.199660800000004
04d0257e-252d-4789-812c-49fc54899450,2025-01-26,161.62436720000002
04d0257e-252d-4789-812c-49fc54899450,2025-01-27,70.691436
04d0257e-252d-4789-812c-49fc54899450,2025-01-28,79.80420720000001
04d0257e-252d-4789-812c-49fc54899450,2025-01-29,66.227892
04d0257e-252d-4789-812c-49fc54899450,2025-01-30,104.14715280000001
04d0257e-252d-4789-812c-49fc54899450,2025-01-31,28.579792800000003
04d0257e-252d-4789-812c-49fc54899450,2025-02-01,63.2461448
04d0257e-252d-4789-812c-49fc54899450,2025-02-02,76.1302088
04d0257e-252d-4789-812c-49fc54899450,2025-02-03,62.33052000000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-04,79.71863760000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-05,89.534156
04d0257e-252d-4789-812c-49fc54899450,2025-02-06,26.40906
04d0257e-252d-4789-812c-49fc54899450,2025-02-07,59.52209920000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-08,154.61970080000003
04d0257e-252d-4789-812c-49fc54899450,2025-02-09,17.8048696
04d0257e-252d-4789-812c-49fc54899450,2025-02-10,145.7289
04d0257e-252d-4789-812c-49fc54899450,2025-02-11,81.84836960000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-12,81.5508296
04d0257e-252d-4789-812c-49fc54899450,2025-02-13,90.6790816
04d0257e-252d-4789-812c-49fc54899450,2025-02-14,194.75793280000002
04d0257e-252d-4789-812c-49fc54899450,2025-02-15,82.35464480000002
04d0257e-252d-4789-812c-49fc54899450,2025-02-16,18.8040776
04d0257e-252d-4789-812c-49fc54899450,2025-02-18,150.3231672
04d0257e-252d-4789-812c-49fc54899450,2025-02-19,51.875033599999995
04d0257e-252d-4789-812c-49fc54899450,2025-02-20,36.1819888
04d0257e-252d-4789-812c-49fc54899450,2025-02-21,114.69445040000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-22,65.5186872
04d0257e-252d-4789-812c-49fc54899450,2025-02-23,96.02407520000001
04d0257e-252d-4789-812c-49fc54899450,2025-02-24,55.777665600000006
04d0257e-252d-4789-812c-49fc54899450,2025-02-25,29.9746
04d0257e-252d-4789-812c-49fc54899450,2025-02-26,47.968952
04d0257e-252d-4789-812c-49fc54899450,2025-02-27,190.4654112
04d0257e-252d-4789-812c-49fc54899450,2025-02-28,41.83132320000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-01,36.8922984
04d0257e-252d-4789-812c-49fc54899450,2025-03-02,42.8197816
04d0257e-252d-4789-812c-49fc54899450,2025-03-03,85.79679680000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-04,52.8403704
04d0257e-252d-4789-812c-49fc54899450,2025-03-05,74.6680256
04d0257e-252d-4789-812c-49fc54899450,2025-03-06,12.4547232
04d0257e-252d-4789-812c-49fc54899450,2025-03-07,17.10342
04d0257e-252d-4789-812c-49fc54899450,2025-03-08,53.8552296
04d0257e-252d-4789-812c-49fc54899450,2025-03-09,70.7648168
04d0257e-252d-4789-812c-49fc54899450,2025-03-10,60.156876000000004
04d0257e-252d-4789-812c-49fc54899450,2025-03-11,54.746388
04d0257e-252d-4789-812c-49fc54899450,2025-03-12,84.8415264
04d0257e-252d-4789-812c-49fc54899450,2025-03-13,130.48426320000002
04d0257e-252d-4789-812c-49fc54899450,2025-03-14,51.5646016
04d0257e-252d-4789-812c-49fc54899450,2025-03-15,89.5521408
04d0257e-252d-4789-812c-49fc54899450,2025-03-16,36.035856
04d0257e-252d-4789-812c-49fc54899450,2025-03-17,37.4418728
04d0257e-252d-4789-812c-49fc54899450,2025-03-18,43.7682032
04d0257e-252d-4789-812c-49fc54899450,2025-03-19,81.4134608
04d0257e-252d-4789-812c-49fc54899450,2025-03-20,87.4133288
04d0257e-252d-4789-812c-49fc54899450,2025-03-21,126.39782960000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-22,83.5649056
04d0257e-252d-4789-812c-49fc54899450,2025-03-23,120.0177904
04d0257e-252d-4789-812c-49fc54899450,2025-03-24,85.09572960000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-25,42.612150400000004
04d0257e-252d-4789-812c-49fc54899450,2025-03-26,118.67199760000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-27,7.841635200000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-28,33.791445599999996
04d0257e-252d-4789-812c-49fc54899450,2025-03-29,35.396644800000004
04d0257e-252d-4789-812c-49fc54899450,2025-03-30,10.994890400000001
04d0257e-252d-4789-812c-49fc54899450,2025-03-31,69.733204
04d0257e-252d-4789-812c-49fc54899450,2025-04-01,184.1560368
04d0257e-252d-4789-812c-49fc54899450,2025-04-02,88.001236
04d0257e-252d-4789-812c-49fc54899450,2025-04-03,162.87936560000003
04d0257e-252d-4789-812c-49fc54899450,2025-04-04,108.19391680000001
04d0257e-252d-4789-812c-49fc54899450,2025-04-05,73.409128
04d0257e-252d-4789-812c-49fc54899450,2025-04-06,44.552040000000005
04d0257e-252d-4789-812c-49fc54899450,2025-04-07,59.193684
04d0257e-252d-4789-812c-49fc54899450,2025-04-08,60.3837368
04d0257e-252d-4789-812c-49fc54899450,2025-04-09,63.046528
04d0257e-252d-4789-812c-49fc54899450,2025-04-10,19.409755200000003
04d0257e-252d-4789-812c-49fc54899450,2025-04-11,9.246292
04d0257e-252d-4789-812c-49fc54899450,2025-04-12,79.37021920000001
04d0257e-252d-4789-812c-49fc54899450,2025-04-14,26.3530784
04d0257e-252d-4789-812c-49fc54899450,2025-04-15,64.8966544
04d0257e-252d-4789-812c-49fc54899450,2025-04-16,115.88202160000002
04d0257e-252d-4789-812c-49fc54899450,2025-04-17,14.395665600000001
04d0257e-252d-4789-812c-49fc54899450,2025-04-18,75.5684832
04d0257e-252d-4789-812c-49fc54899450,2025-04-19,33.8163696
04d0257e-252d-4789-812c-49fc54899450,2025-04-20,40.548966400000005
04d0257e-252d-4789-812c-49fc54899450,2025-04-21,27.188288
04d0257e-252d-4789-812c-49fc54899450,2025-04-22,19.057913600000003
04d0257e-252d-4789-812c-49fc54899450,2025-04-23,40.4143704
04d0257e-252d-4789-812c-49fc54899450,2025-04-24,44.2602344
04d0257e-252d-4789-812c-49fc54899450,2025-04-25,85.3386008
04d0257e-252d-4789-812c-49fc54899450,2025-04-26,20.854080800000002
04d0257e-252d-4789-812c-49fc54899450,2025-04-27,26.990565600000004
04d0257e-252d-4789-812c-49fc54899450,2025-04-28,50.0355304
04d0257e-252d-4789-812c-49fc54899450,2025-04-29,50.3477608
04d0257e-252d-4789-812c-49fc54899450,2025-04-30,1.8227688000000002
04d0257e-252d-4789-812c-49fc54899450,2025-05-01,82.6685848
04d0257e-252d-4789-812c-49fc54899450,2025-05-02,108.4111152
04d0257e-252d-4789-812c-49fc54899450,2025-05-04,5.1952872
04d0257e-252d-4789-812c-49fc54899450,2025-05-05,137.230004
04d0257e-252d-4789-812c-49fc54899450,2025-05-06,89.331736
04d0257e-252d-4789-812c-49fc54899450,2025-05-07,31.2212648
04d0257e-252d-4789-812c-49fc54899450,2025-05-09,6.6042536
04d0257e-252d-4789-812c-49fc54899450,2025-05-10,39.038888
04d0257e-252d-4789-812c-49fc54899450,2025-05-11,52.801287200000004
04d0257e-252d-4789-812c-49fc54899450,2025-05-12,105.7081168
04d0257e-252d-4789-812c-49fc54899450,2025-05-13,13.511803200000001
04d0257e-252d-4789-812c-49fc54899450,2025-05-14,19.536112000000003
04d0257e-252d-4789-812c-49fc54899450,2025-05-15,95.96054400000001
04d0257e-252d-4789-812c-49fc54899450,2025-05-16,138.2740192
04d0257e-252d-4789-812c-49fc54899450,2025-05-17,90.2800528
04d0257e-252d-4789-812c-49fc54899450,2025-05-18,157.006808
04d0257e-252d-4789-812c-49fc54899450,2025-05-19,56.94642400000001
04d0257e-252d-4789-812c-49fc54899450,2025-05-20,47.020431200000004
04d0257e-252d-4789-812c-49fc54899450,2025-05-21,203.4403632
04d0257e-252d-4789-812c-49fc54899450,2025-05-22,48.7096584
04d0257e-252d-4789-812c-49fc54899450,2025-05-23,207.7584296
04d0257e-252d-4789-812c-49fc54899450,2025-05-24,76.1253392
04d0257e-252d-4789-812c-49fc54899450,2025-05-25,101.1840696
04d0257e-252d-4789-812c-49fc54899450,2025-05-26,53.3939536
04d0257e-252d-4789-812c-49fc54899450,2025-05-27,66.0284128
04d0257e-252d-4789-812c-49fc54899450,2025-05-28,102.7529464
04d0257e-252d-4789-812c-49fc54899450,2025-05-29,32.0492376
04d0257e-252d-4789-812c-49fc54899450,2025-05-30,12.422707200000001
04d0257e-252d-4789-812c-49fc54899450,2025-05-31,144.9876848
04d0257e-252d-4789-812c-49fc54899450,2025-06-01,13.278100000000002
04d0257e-252d-4789-812c-49fc54899450,2025-06-02,21.45784
