issuer_id,raise_target_usd,token_supply_goal,enable_referrals,notification_prefs,created_at,updated_at,metadata
68bdef5f-4b72-4db1-b58c-5ca62caf84e9,16218,657808,False,,2025-08-25,,
f9696dbe-2e51-4d75-822f-6c593c167947,517352,295697,False,,2025-01-09,,
ecddcc67-2fab-43ff-8ada-d45cf93cf4f6,728386,360132,False,,2025-06-08,,
3fa6e31d-9fda-4d5e-95d3-1750903b27bc,131248,719475,False,,2025-06-27,,
6d3a7257-7626-4e64-9ae2-15d932f65792,391684,755274,False,,2025-03-16,,
8d83c2f8-6db7-4503-b0e8-d1f374d86d8a,831001,308551,False,,2025-07-21,,
a771c417-53fc-48be-9b1d-a6b07afca31e,461845,813964,False,,2025-04-12,,
c0af8e32-920b-4143-bf0e-4f6e5c5c719a,932747,693484,False,,2025-02-04,,
c90f2ec7-e514-4958-b522-575a6658058e,990689,273469,False,,2025-05-02,,
d51efebc-01f9-4f9a-97c9-44dc93b08975,219216,763122,False,,2025-10-28,,
62b61681-7966-4da9-a8e9-2a41d7ab6aa6,362365,665804,False,,2025-11-03,,
3f03ab8f-4f83-46c4-8ae9-17da7e30d244,966806,128840,False,,2025-05-12,,
33fe6d61-7f35-41c1-a3a6-a181405ae652,805344,831376,False,,2025-02-15,,
89d9b894-cc9f-40bf-a655-375e9d8ef3da,708212,802521,False,,2025-12-05,,
c22b42de-4e0f-4185-a206-02ff3566b758,387044,266460,False,,2025-05-23,,
ba0fbd33-3f65-42d2-93c4-273f40e66842,822305,927807,False,,2025-11-04,,
efe13eab-3211-4fd6-804a-9a6144e7a538,766200,546402,False,,2025-09-20,,
21ded554-6878-4e70-a2f8-0132a03ab53a,655998,370209,False,,2025-07-27,,
58445bec-c2fd-4c90-a00a-9e1b784f75d9,50251,501703,False,,2025-03-07,,
87853fa6-c4f7-444c-be13-aab13ca9ecfe,172985,117986,False,,2025-12-11,,
ff7bf609-fd6b-4dda-8434-80f4530240dd,971071,378906,False,,2025-08-27,,
18d91a74-e847-47e2-a7cf-fb45d7b70763,835423,410311,False,,2025-12-09,,
c8881d59-a8b4-429d-beed-10a8e60367a6,621840,736745,False,,2025-04-22,,
6741d720-6e20-4946-97e7-219dfe3c23f4,887022,471254,False,,2025-05-11,,
36bcf783-9a45-4b4d-9b23-d33eda39c452,282205,845419,False,,2025-06-10,,
80db6332-9921-4fc0-9e8a-56c53d3d987b,208968,499827,False,,2025-02-22,,
921ff2b1-2ce7-4bf6-aa3c-1f51fad72b81,948926,297846,False,,2025-12-17,,
aed942dc-1b16-450e-9557-fe0777e31428,568560,587973,False,,2025-08-09,,
4ba9515c-691d-4403-9cdd-307d273ec023,609896,192648,False,,2025-02-10,,
46d0fec0-7528-45fb-a969-f83339f9fb6e,953902,822734,False,,2025-08-27,,
e4795af6-74ea-4303-9e3c-65c36bd30023,410286,921585,False,,2025-04-07,,
cd33525a-645b-4c15-8117-8907d62bbf6b,615501,754129,False,,2025-11-20,,
9d054a1c-f58c-4f12-bc62-da2200a75ab2,366773,514984,False,,2025-08-23,,
c0c092bb-670c-4bbd-bcb5-c0e100a51ef3,91112,386117,False,,2025-02-28,,
5830dd45-777d-4bd4-a4e7-48d7d2e1dec6,717928,990996,False,,2025-12-15,,
affeacfb-7d43-4a1a-a647-25b401b79dc3,586761,577803,False,,2025-12-29,,
c544903b-d005-438c-9a04-49d540156bba,198887,785057,False,,2025-12-07,,
95ea9056-ffb6-4c97-a52a-12e0b449718d,269468,418433,False,,2025-01-08,,
5856138a-e9d2-4e5a-911c-340ce03abb30,948216,490585,False,,2025-03-12,,
c9b55d8d-e51b-4b87-a00b-247cf117b0a0,682971,257902,False,,2025-03-03,,
2f8d800a-2b5b-4423-822c-e7343cca613c,950647,760259,False,,2025-03-03,,
70a3da71-8a42-4739-a7a1-694ec4eefe26,456756,408685,False,,2025-11-19,,
d1a5f017-f5e7-46e1-b9a4-6c6cfa8f113c,935350,739065,False,,2025-07-21,,
1ed467ab-a71a-4e7a-b951-e46443cef3c0,438426,549418,False,,2025-04-10,,
728108f9-42ac-416f-a003-c39247b69f56,784191,258861,False,,2025-07-26,,
3928b0cd-609c-40f0-a404-c32fade88c2e,658412,680448,False,,2025-11-21,,
632af6a8-e6a2-4aea-b29c-a9cc9d501d65,113427,449233,False,,2025-12-14,,
17adcaa4-6a4b-4da8-8c3d-228f31958a6a,606635,876597,False,,2025-03-24,,
f53a5aa9-d866-41cf-a957-ca3caa940054,856662,625216,False,,2025-06-05,,
c5ddc25e-a8fa-4467-8191-77b023cbdaf4,890908,433585,False,,2025-08-29,,
40bac56b-a8ba-4c4b-ba77-f2c1d0855140,318046,344340,False,,2025-02-05,,
ee5156aa-f295-4e20-ae0b-add8968eecfc,919298,623181,False,,2025-10-10,,
a84cecf2-09f7-4c86-b813-6b6a76bd2a09,208719,408664,False,,2025-04-02,,
0eef44bf-bcb3-4755-b80d-96b8620129fd,73070,458742,False,,2025-08-27,,
4c36cfaa-77d6-455a-9799-9db2363c51e9,275239,692975,False,,2025-10-04,,
0d392650-b654-49ec-b161-d4c69f9507bc,506757,606581,False,,2025-12-06,,
5985be90-9217-4f62-b305-655ee54424d3,69187,922632,False,,2025-10-18,,
65cb25ea-536b-472d-b4ad-be94751c6980,14805,899036,False,,2025-01-11,,
ddc59480-d790-4b3f-96c8-f59e7c389023,340410,691537,False,,2025-11-21,,
03caef7f-6fea-43eb-bc60-60287db5cc4b,213243,774059,False,,2025-01-31,,
65453010-b03f-4c54-837b-521a2070b6ec,53072,619307,False,,2025-09-23,,
47ad1ce3-982d-40b8-a209-6e2156ae2c2c,215428,439289,False,,2025-06-14,,
92fb0700-67c4-4e89-a1b2-a0f143c45e6b,256440,344638,False,,2025-10-01,,
8e84cb74-b369-4af8-8ef1-a7f4baebf8c7,200494,433072,False,,2025-06-25,,
3470df13-3be5-4a18-918e-9cd87686b64f,231190,716675,False,,2025-07-05,,
cd92e456-118d-4b48-ab3f-57901c4c85f5,403188,894784,False,,2025-01-20,,
787a9b6f-bf13-45dc-973a-a504f3c39408,20972,754284,False,,2025-05-10,,
7f8c3f95-6fea-40fb-8a11-54cd3c679615,459833,816849,False,,2025-05-05,,
045db9e5-dbc2-4ad3-9b31-b5e3b473155c,176857,316689,False,,2025-03-14,,
6eca1bc3-628e-4ac8-b98a-5af072c7c420,127659,347579,False,,2025-09-13,,
9abd5642-aac8-4427-9cab-591126d3f5ee,969788,217536,False,,2025-06-30,,
ecd9d352-f31f-4af7-a97e-e3648b9ee958,97797,449054,False,,2025-01-27,,
805181f7-e84d-4ed0-879c-855e1421b533,861672,463622,False,,2025-03-06,,
31a8007a-7700-4f4a-9b97-768bc0b65ffd,155005,189599,False,,2025-08-24,,
74890740-5ffd-496a-98a8-6d569648e63a,939692,761280,False,,2025-05-24,,
9d3ce2d3-d674-47db-84e0-291b7e91b7e3,455905,245355,False,,2025-12-24,,
9f930c04-5485-403c-ba78-b678273d8af7,50668,313633,False,,2025-08-05,,
60a114e3-e5e7-49eb-8dca-667a04de09e9,959189,468614,False,,2025-11-26,,
274d9003-9297-47d1-b072-2cf45a5f09ff,632171,256175,False,,2025-06-02,,
92f699fd-9628-43dd-a144-886045f0d915,654693,497544,False,,2025-07-07,,
b74fda51-b9d7-4b47-9d26-2aae594755b1,934888,125236,False,,2025-03-19,,
3b5f4ada-9fdd-4361-98b6-3e2f9422c592,292583,794032,False,,2025-04-13,,
8754d24a-74ba-4b90-9eb2-8cc92604c1ec,341286,492344,False,,2025-07-17,,
e8b74ff0-1c3d-42d3-a5f1-4e055f50f18b,361243,742275,False,,2025-06-21,,
029188ed-6128-4ad8-859c-44576dc821ec,304583,534583,False,,2025-01-07,,
5a2d725b-47e5-4637-96a7-b5bb8a5a4ed1,209192,447245,False,,2025-05-30,,
b9cf8f19-cce8-44e2-b17c-caf8c5677fc1,395393,475029,False,,2025-11-07,,
575dba14-c272-46d1-86c4-6816ce71f32c,682087,144246,False,,2025-01-13,,
ba27109e-4950-48c4-9a13-b838acfac8d1,669244,122681,False,,2025-12-07,,
d373d5fe-1ca9-44c1-bce2-43d7a90a435a,568965,137607,False,,2025-09-30,,
3509875e-5d87-44bd-8e61-4adbb913f3b4,22498,347058,False,,2025-08-19,,
a0f9d6c0-d517-4087-b8bb-48a685740582,306875,548274,False,,2025-01-24,,
09ffdee2-12a7-4833-a93d-e6037ed6d3d7,249881,101048,False,,2025-01-14,,
4f2ded3f-1b35-438f-9a46-aa0173ef3810,406276,529028,False,,2025-02-06,,
32de031a-29a6-4683-865d-63d3fb48ec97,563050,247944,False,,2025-10-30,,
ca6501f8-d7e0-4cac-97fa-e738592ca0ad,547724,222049,False,,2025-06-09,,
a5d4c34c-3105-427a-90a2-64b4e095bd45,242482,494737,False,,2025-03-12,,
0098e6f1-86ec-4bb7-8aa2-831dbfd067ca,628936,505597,False,,2025-10-31,,
8c2212a3-d67a-45db-873e-1143b0b8b737,699946,379077,False,,2025-04-22,,
d5d21e06-7408-4151-a397-51b4145420a2,299889,853645,False,,2025-09-29,,
e378b9e4-5a5b-415c-97d5-713615dd2599,509106,774857,False,,2025-02-04,,
e119db9d-2a54-44dc-8731-218066b0eafe,696903,133281,False,,2025-11-12,,
9682ac06-83cd-46d0-bfd1-a2e0b87d8dda,832994,594700,False,,2025-03-04,,
edec287b-7f09-4a0f-b905-bdf7d2fd5bd2,244818,507339,False,,2025-03-08,,
6011a54c-3d1b-4914-bd22-275dfcb4bf5f,702999,298443,False,,2025-10-23,,
dad11a2c-bd1f-4523-bb94-de9502c8da17,986892,920111,False,,2025-03-10,,
7905f7cf-934e-4780-8db3-b71bc8dd5ec7,265917,109090,False,,2025-05-18,,
1a02d258-8196-4211-a071-e87230402cbf,739109,516510,False,,2025-11-26,,
234f02c7-4015-41ec-9b6a-ed8583aa50c4,855632,135991,False,,2025-10-30,,
988119f3-f391-46dd-ad14-2d3fac74c5f6,938613,406838,False,,2025-01-29,,
e4242695-d170-4098-a2f0-8ffecd5131dd,305458,964040,False,,2025-08-11,,
933b82a5-aeaf-4ba1-8761-c079aea32347,754413,526299,False,,2025-09-23,,
3e3ebb94-d3ed-476a-99d5-1655a52f94e2,71605,425541,False,,2025-11-11,,
8d2c038e-0aa9-4254-b153-bf4aa0235990,321486,263146,False,,2025-05-01,,
9663c9c3-2644-48cc-a619-3faca05a1e83,523881,469428,False,,2025-02-26,,
e7d7d420-243b-4561-9a28-6d3e585e0328,951584,896322,False,,2025-09-21,,
b3929215-129b-4e24-abb7-630d687fe9ce,449238,508245,False,,2025-07-22,,
33468860-877d-4bb5-8c9e-89b647b558a5,472123,918723,False,,2025-09-06,,
0c55b684-c613-4f9a-be84-19227c4a869a,999794,213581,False,,2025-06-26,,
78b53578-1eac-4ed2-b42f-119b540ab5ee,431173,299574,False,,2025-11-12,,
b1edc991-65d8-46e0-baf7-68c29abedd02,294679,140955,False,,2025-04-12,,
ba951cd5-0315-4961-ae6c-eee5a3889f29,55128,342812,False,,2025-03-14,,
12d8eeb8-1d47-43d7-bbd5-c4245dd887e2,970414,805261,False,,2025-08-04,,
e2464db7-6121-4bbc-82d7-83b4ad2a95cf,885915,738117,False,,2025-01-05,,
0e43e128-bab9-4055-b715-c3da1e4a215e,208152,799066,False,,2025-12-19,,
fd5997df-6b37-45cf-8546-625807e9f5fb,605291,153032,False,,2025-01-03,,
5df367cc-d03a-4a26-9760-457e27cf31bb,450999,992782,False,,2025-03-25,,
6a59a903-a2d7-4ff1-aa35-dbef1405c208,290667,567288,False,,2025-02-18,,
12e2aef5-a227-4dfa-bbdf-62201b76c1ae,575027,964044,False,,2025-05-26,,
92b5adde-281c-4745-94ab-a1a04e29b781,698645,510903,False,,2025-01-31,,
8eee28c1-d449-4d33-bc88-bf520f823a2b,717453,837499,False,,2025-11-17,,
aba8ab75-e563-4d83-9245-32ccdc79b68b,939885,822559,False,,2025-05-26,,
b6358fd4-303d-4471-832c-2071ec6de7c2,415958,292025,False,,2025-11-07,,
85ee30af-cfec-4705-9d7b-11f40156b452,624667,396145,False,,2025-08-22,,
025aa81c-4a51-4adb-9312-fe4a85e4c640,890158,500845,False,,2025-12-27,,
2158a512-5be9-4ec4-a36f-6a112b026dc3,649090,588291,False,,2025-04-17,,
43d9fd6d-a413-4b84-8d1b-766602e2ae1a,26392,245318,False,,2025-11-07,,
1ed98f9b-55a3-440a-a22c-df782b992034,822760,426293,False,,2025-05-06,,
cc1c8b9c-25f2-4e0d-a6ec-560bf97ec7b8,658799,164971,False,,2025-02-05,,
198284fb-edbe-47b2-ade3-1a145564de7b,601494,623787,False,,2025-12-06,,
0403283c-4d7b-4dca-93c9-ab1874f40d53,576842,360789,False,,2025-12-29,,
8d420cef-b996-4fff-8acc-0e792e7dc085,12612,188373,False,,2025-11-07,,
59b9361e-037c-4932-8d68-c659885bf5b7,343564,541714,False,,2025-04-26,,
8831fc53-91f9-4e68-9ccd-cbb264515b85,16953,229267,False,,2025-09-03,,
9be99e72-f19f-41c3-b7e7-b633f3bcb73d,995399,478186,False,,2025-11-13,,
a062d829-fbe0-46ba-8109-cc373023fdb6,524521,596254,False,,2025-07-20,,
74e783e6-7b2f-4b1b-9bea-b12d32e2c583,949825,922701,False,,2025-11-10,,
9d3d09cc-ad5c-4393-a52a-277b0ab09a51,425718,101494,False,,2025-05-28,,
c35f70a7-c914-4b4e-b39f-2c0dcd4f866b,455087,561612,False,,2025-10-19,,
3e311d37-15bc-468f-97c9-51f28b384186,397796,223347,False,,2025-08-13,,
5b591b96-4827-4163-bc27-2b31e359d1ad,325260,242429,False,,2025-05-08,,
a4f80dec-987e-41e8-947c-eba0413ac7ca,128662,187055,False,,2025-09-30,,
7d7a8186-459f-496e-b25c-18354848c55f,185353,677560,False,,2025-12-11,,
01495a2f-3850-43aa-8937-8d8ca1167105,508251,678939,False,,2025-08-24,,
3cb14a19-2221-482d-a023-932690792fd9,420151,474440,False,,2025-06-25,,
9e4943e8-08ab-4a0e-9dcd-a8a75a585318,513484,789813,False,,2025-04-26,,
97ae6009-e65d-40fa-b2b8-0d2933c0929d,597070,168535,False,,2025-11-05,,
89a883c6-3a3c-42c6-8083-4e72363b70e3,949984,776448,False,,2025-06-26,,
fb43383e-c321-451b-94e9-81b753e9894f,275737,579596,False,,2025-05-03,,
362c067c-1114-4c3e-b882-476ca61a1839,578952,879535,False,,2025-11-28,,
dbe2496d-68c2-44f3-b8b1-4c2c1cad8806,349967,638927,False,,2025-08-30,,
f8659be1-f3a4-4c4f-aad0-77500f981959,21190,782700,False,,2025-02-08,,
466e1576-1877-49bf-9cab-254677d27035,867693,559319,False,,2025-11-20,,
