user_id,token_id,quantity,total_value
000d124f-43b5-4b7f-8df1-aabd569ec22b,150,20,24.96409
008b6d56-a8ab-4d63-b736-834920e61670,1,29,30.806236
008b6d56-a8ab-4d63-b736-834920e61670,2,31,33.76644
008b6d56-a8ab-4d63-b736-834920e61670,7,20,23.78005
008b6d56-a8ab-4d63-b736-834920e61670,10,14,14.662837
008b6d56-a8ab-4d63-b736-834920e61670,15,81,94.306236
008b6d56-a8ab-4d63-b736-834920e61670,19,42,52.131891
008b6d56-a8ab-4d63-b736-834920e61670,21,44,47.27129
008b6d56-a8ab-4d63-b736-834920e61670,34,20,25.91721
008b6d56-a8ab-4d63-b736-834920e61670,35,11,18.743065
008b6d56-a8ab-4d63-b736-834920e61670,36,29,29.903118
008b6d56-a8ab-4d63-b736-834920e61670,40,10,16.568823
008b6d56-a8ab-4d63-b736-834920e61670,44,31,43.783653
008b6d56-a8ab-4d63-b736-834920e61670,45,10,12.089205
008b6d56-a8ab-4d63-b736-834920e61670,52,30,33.221955
008b6d56-a8ab-4d63-b736-834920e61670,54,10,11.533985
008b6d56-a8ab-4d63-b736-834920e61670,56,47,59.279079
008b6d56-a8ab-4d63-b736-834920e61670,59,43,51.526169
008b6d56-a8ab-4d63-b736-834920e61670,65,6,7.319073
008b6d56-a8ab-4d63-b736-834920e61670,66,43,57.197095
008b6d56-a8ab-4d63-b736-834920e61670,67,44,52.156214
008b6d56-a8ab-4d63-b736-834920e61670,79,8,9.1155
008b6d56-a8ab-4d63-b736-834920e61670,80,51,68.627499
008b6d56-a8ab-4d63-b736-834920e61670,82,4,4.47357
008b6d56-a8ab-4d63-b736-834920e61670,86,45,84.353805
008b6d56-a8ab-4d63-b736-834920e61670,90,46,78.418707
008b6d56-a8ab-4d63-b736-834920e61670,92,19,20.084634
008b6d56-a8ab-4d63-b736-834920e61670,97,4,6.38257
008b6d56-a8ab-4d63-b736-834920e61670,104,50,56.517625
008b6d56-a8ab-4d63-b736-834920e61670,122,37,38.563287
008b6d56-a8ab-4d63-b736-834920e61670,129,9,10.594107
008b6d56-a8ab-4d63-b736-834920e61670,131,14,19.017887
008b6d56-a8ab-4d63-b736-834920e61670,134,77,102.211404
008b6d56-a8ab-4d63-b736-834920e61670,139,14,16.614111
008b6d56-a8ab-4d63-b736-834920e61670,144,139,204.259648
008b6d56-a8ab-4d63-b736-834920e61670,147,42,42.794535
00a4887b-c7f7-4090-8388-bdd51945b6b7,2,28,41.814766
00a4887b-c7f7-4090-8388-bdd51945b6b7,3,12,16.175742
00a4887b-c7f7-4090-8388-bdd51945b6b7,4,59,63.972048
00a4887b-c7f7-4090-8388-bdd51945b6b7,6,14,16.916515
00a4887b-c7f7-4090-8388-bdd51945b6b7,7,74,82.56729299999999
00a4887b-c7f7-4090-8388-bdd51945b6b7,12,5,5.709435
00a4887b-c7f7-4090-8388-bdd51945b6b7,13,5,5.62928
00a4887b-c7f7-4090-8388-bdd51945b6b7,16,14,14.478653
00a4887b-c7f7-4090-8388-bdd51945b6b7,17,10,11.065935
00a4887b-c7f7-4090-8388-bdd51945b6b7,18,64,86.193896
00a4887b-c7f7-4090-8388-bdd51945b6b7,21,31,39.973818
00a4887b-c7f7-4090-8388-bdd51945b6b7,28,6,7.018923
00a4887b-c7f7-4090-8388-bdd51945b6b7,29,30,30.570285
00a4887b-c7f7-4090-8388-bdd51945b6b7,30,16,19.207718
00a4887b-c7f7-4090-8388-bdd51945b6b7,35,15,24.4047
00a4887b-c7f7-4090-8388-bdd51945b6b7,37,22,39.335307
00a4887b-c7f7-4090-8388-bdd51945b6b7,40,21,38.135874
00a4887b-c7f7-4090-8388-bdd51945b6b7,43,22,22.153571
00a4887b-c7f7-4090-8388-bdd51945b6b7,44,30,34.271445
00a4887b-c7f7-4090-8388-bdd51945b6b7,49,41,43.473489
00a4887b-c7f7-4090-8388-bdd51945b6b7,50,23,26.684485
00a4887b-c7f7-4090-8388-bdd51945b6b7,75,72,87.35066
00a4887b-c7f7-4090-8388-bdd51945b6b7,80,33,41.607819
00a4887b-c7f7-4090-8388-bdd51945b6b7,86,68,97.29721599999999
00a4887b-c7f7-4090-8388-bdd51945b6b7,88,13,15.062203
00a4887b-c7f7-4090-8388-bdd51945b6b7,91,1,1.055407
00a4887b-c7f7-4090-8388-bdd51945b6b7,100,14,17.552143
00a4887b-c7f7-4090-8388-bdd51945b6b7,101,42,42.301875
00a4887b-c7f7-4090-8388-bdd51945b6b7,104,22,22.800745
00a4887b-c7f7-4090-8388-bdd51945b6b7,106,33,36.77223
00a4887b-c7f7-4090-8388-bdd51945b6b7,115,50,53.076595000000005
00a4887b-c7f7-4090-8388-bdd51945b6b7,116,41,51.067468
00a4887b-c7f7-4090-8388-bdd51945b6b7,117,41,54.817986
00a4887b-c7f7-4090-8388-bdd51945b6b7,119,18,23.243103
00a4887b-c7f7-4090-8388-bdd51945b6b7,120,47,66.701225
00a4887b-c7f7-4090-8388-bdd51945b6b7,123,34,39.557283
00a4887b-c7f7-4090-8388-bdd51945b6b7,128,24,26.000723999999998
00a4887b-c7f7-4090-8388-bdd51945b6b7,135,11,11.304106
00a4887b-c7f7-4090-8388-bdd51945b6b7,141,51,85.107045
00a4887b-c7f7-4090-8388-bdd51945b6b7,142,27,30.132324
00a4887b-c7f7-4090-8388-bdd51945b6b7,148,32,33.380368
00a4887b-c7f7-4090-8388-bdd51945b6b7,150,21,27.855219
00bdedff-6762-431d-a581-e392b1cddc89,2,50,81.017225
00bdedff-6762-431d-a581-e392b1cddc89,3,35,49.19215
00bdedff-6762-431d-a581-e392b1cddc89,7,10,11.277535
00bdedff-6762-431d-a581-e392b1cddc89,11,37,42.788847
00bdedff-6762-431d-a581-e392b1cddc89,29,76,125.979782
00bdedff-6762-431d-a581-e392b1cddc89,35,76,137.211188
00bdedff-6762-431d-a581-e392b1cddc89,40,43,68.309499
00bdedff-6762-431d-a581-e392b1cddc89,42,6,6.661779
00bdedff-6762-431d-a581-e392b1cddc89,47,25,29.47235
00bdedff-6762-431d-a581-e392b1cddc89,54,75,121.71546099999999
00bdedff-6762-431d-a581-e392b1cddc89,55,23,24.571659
00bdedff-6762-431d-a581-e392b1cddc89,56,79,100.66117
00bdedff-6762-431d-a581-e392b1cddc89,62,1,1.131307
00bdedff-6762-431d-a581-e392b1cddc89,64,47,51.128339
00bdedff-6762-431d-a581-e392b1cddc89,67,4,4.775698
00bdedff-6762-431d-a581-e392b1cddc89,68,12,16.358178
00bdedff-6762-431d-a581-e392b1cddc89,73,37,42.319601
00bdedff-6762-431d-a581-e392b1cddc89,78,2,2.373681
00bdedff-6762-431d-a581-e392b1cddc89,79,36,36.125442
00bdedff-6762-431d-a581-e392b1cddc89,80,12,16.373082
00bdedff-6762-431d-a581-e392b1cddc89,86,20,34.11303
00bdedff-6762-431d-a581-e392b1cddc89,90,72,101.473028
00bdedff-6762-431d-a581-e392b1cddc89,92,30,42.996495
00bdedff-6762-431d-a581-e392b1cddc89,103,15,17.28735
00bdedff-6762-431d-a581-e392b1cddc89,107,27,32.967189
00bdedff-6762-431d-a581-e392b1cddc89,117,33,50.867619
00bdedff-6762-431d-a581-e392b1cddc89,123,15,16.660485
00bdedff-6762-431d-a581-e392b1cddc89,125,89,145.407983
00bdedff-6762-431d-a581-e392b1cddc89,133,45,46.686015
00bdedff-6762-431d-a581-e392b1cddc89,137,35,35.127995
00bdedff-6762-431d-a581-e392b1cddc89,142,36,44.415171
00bdedff-6762-431d-a581-e392b1cddc89,144,47,56.331997
00bdedff-6762-431d-a581-e392b1cddc89,145,23,23.061893
00c70e5d-5ea1-43f2-af08-6f03a7553b20,3,40,58.91382
00c70e5d-5ea1-43f2-af08-6f03a7553b20,4,21,22.41036
00c70e5d-5ea1-43f2-af08-6f03a7553b20,14,17,17.753066
00c70e5d-5ea1-43f2-af08-6f03a7553b20,16,47,47.887501
00c70e5d-5ea1-43f2-af08-6f03a7553b20,18,6,7.276707
00c70e5d-5ea1-43f2-af08-6f03a7553b20,26,22,24.737207
00c70e5d-5ea1-43f2-af08-6f03a7553b20,30,5,5.56833
00c70e5d-5ea1-43f2-af08-6f03a7553b20,35,47,76.445267
00c70e5d-5ea1-43f2-af08-6f03a7553b20,37,37,59.782972
00c70e5d-5ea1-43f2-af08-6f03a7553b20,47,36,50.052402
00c70e5d-5ea1-43f2-af08-6f03a7553b20,66,38,56.483789
00c70e5d-5ea1-43f2-af08-6f03a7553b20,71,6,6.754653
00c70e5d-5ea1-43f2-af08-6f03a7553b20,83,47,61.367571
00c70e5d-5ea1-43f2-af08-6f03a7553b20,92,1,1.37375
00c70e5d-5ea1-43f2-af08-6f03a7553b20,93,30,32.721429
00c70e5d-5ea1-43f2-af08-6f03a7553b20,100,20,24.662054
00c70e5d-5ea1-43f2-af08-6f03a7553b20,103,65,65.807806
00c70e5d-5ea1-43f2-af08-6f03a7553b20,105,16,30.094952
00c70e5d-5ea1-43f2-af08-6f03a7553b20,117,30,37.214985
00c70e5d-5ea1-43f2-af08-6f03a7553b20,125,13,20.777588
00c70e5d-5ea1-43f2-af08-6f03a7553b20,131,23,30.667326
00c70e5d-5ea1-43f2-af08-6f03a7553b20,132,11,11.596827
00c70e5d-5ea1-43f2-af08-6f03a7553b20,134,43,43.056373
00c70e5d-5ea1-43f2-af08-6f03a7553b20,135,2,2.273401
00c70e5d-5ea1-43f2-af08-6f03a7553b20,137,2,2.006463
00c70e5d-5ea1-43f2-af08-6f03a7553b20,140,43,43.179998
00d0a55b-6835-4828-881c-4c837e081a9c,2,2,2.098831
00d0a55b-6835-4828-881c-4c837e081a9c,4,28,32.404546
00d0a55b-6835-4828-881c-4c837e081a9c,5,29,46.777551
00d0a55b-6835-4828-881c-4c837e081a9c,7,20,20.48507
00d0a55b-6835-4828-881c-4c837e081a9c,12,36,43.436682
00d0a55b-6835-4828-881c-4c837e081a9c,18,62,91.67844099999999
00d0a55b-6835-4828-881c-4c837e081a9c,19,35,36.74846
00d0a55b-6835-4828-881c-4c837e081a9c,21,44,49.316542
00d0a55b-6835-4828-881c-4c837e081a9c,26,10,16.070965
00d0a55b-6835-4828-881c-4c837e081a9c,34,27,27.226044
00d0a55b-6835-4828-881c-4c837e081a9c,35,50,75.833025
00d0a55b-6835-4828-881c-4c837e081a9c,37,43,55.422829
00d0a55b-6835-4828-881c-4c837e081a9c,39,45,47.53575
00d0a55b-6835-4828-881c-4c837e081a9c,40,46,66.760605
00d0a55b-6835-4828-881c-4c837e081a9c,43,6,7.275051
00d0a55b-6835-4828-881c-4c837e081a9c,44,44,55.480634
00d0a55b-6835-4828-881c-4c837e081a9c,45,26,28.086123
00d0a55b-6835-4828-881c-4c837e081a9c,49,2,2.105179
00d0a55b-6835-4828-881c-4c837e081a9c,50,20,24.03719
00d0a55b-6835-4828-881c-4c837e081a9c,54,26,28.071173
00d0a55b-6835-4828-881c-4c837e081a9c,56,7,11.133031
00d0a55b-6835-4828-881c-4c837e081a9c,63,26,30.751409
00d0a55b-6835-4828-881c-4c837e081a9c,68,23,32.757405
00d0a55b-6835-4828-881c-4c837e081a9c,82,41,42.059932
00d0a55b-6835-4828-881c-4c837e081a9c,83,42,55.265595
00d0a55b-6835-4828-881c-4c837e081a9c,86,11,17.267063
00d0a55b-6835-4828-881c-4c837e081a9c,88,51,67.70897099999999
00d0a55b-6835-4828-881c-4c837e081a9c,89,32,33.42232
00d0a55b-6835-4828-881c-4c837e081a9c,90,61,87.792424
00d0a55b-6835-4828-881c-4c837e081a9c,92,87,116.11609100000001
00d0a55b-6835-4828-881c-4c837e081a9c,93,41,50.979769
00d0a55b-6835-4828-881c-4c837e081a9c,96,44,52.23009
00d0a55b-6835-4828-881c-4c837e081a9c,100,42,75.136215
00d0a55b-6835-4828-881c-4c837e081a9c,104,40,43.3557
00d0a55b-6835-4828-881c-4c837e081a9c,106,106,114.087306
00d0a55b-6835-4828-881c-4c837e081a9c,112,48,59.284536
00d0a55b-6835-4828-881c-4c837e081a9c,117,58,75.553071
00d0a55b-6835-4828-881c-4c837e081a9c,120,16,20.305048
00d0a55b-6835-4828-881c-4c837e081a9c,123,8,9.028652
00d0a55b-6835-4828-881c-4c837e081a9c,125,48,56.190024
00d0a55b-6835-4828-881c-4c837e081a9c,128,113,120.593795
00d0a55b-6835-4828-881c-4c837e081a9c,130,31,40.230498
00d0a55b-6835-4828-881c-4c837e081a9c,133,24,28.125924
00d0a55b-6835-4828-881c-4c837e081a9c,135,28,28.433734
00d0a55b-6835-4828-881c-4c837e081a9c,136,14,14.828345
00d0a55b-6835-4828-881c-4c837e081a9c,137,5,5.482425
00d0a55b-6835-4828-881c-4c837e081a9c,139,34,35.659795
00d0a55b-6835-4828-881c-4c837e081a9c,141,39,53.554722
00d0a55b-6835-4828-881c-4c837e081a9c,146,27,27.029187
00d0a55b-6835-4828-881c-4c837e081a9c,150,56,64.918756
00f06483-062c-40bb-b0ef-65e9dc6dd725,2,18,20.610891
00f06483-062c-40bb-b0ef-65e9dc6dd725,3,49,67.849834
00f06483-062c-40bb-b0ef-65e9dc6dd725,10,37,37.74037
00f06483-062c-40bb-b0ef-65e9dc6dd725,12,40,44.6851
00f06483-062c-40bb-b0ef-65e9dc6dd725,14,44,56.88023
00f06483-062c-40bb-b0ef-65e9dc6dd725,18,37,46.485246
00f06483-062c-40bb-b0ef-65e9dc6dd725,19,18,23.496885
00f06483-062c-40bb-b0ef-65e9dc6dd725,21,49,56.497103
00f06483-062c-40bb-b0ef-65e9dc6dd725,27,10,11.929125
00f06483-062c-40bb-b0ef-65e9dc6dd725,29,41,51.1844
00f06483-062c-40bb-b0ef-65e9dc6dd725,30,38,43.622005
00f06483-062c-40bb-b0ef-65e9dc6dd725,34,25,29.7817
00f06483-062c-40bb-b0ef-65e9dc6dd725,35,6,8.310051
00f06483-062c-40bb-b0ef-65e9dc6dd725,40,47,52.814699
00f06483-062c-40bb-b0ef-65e9dc6dd725,42,42,43.255317
00f06483-062c-40bb-b0ef-65e9dc6dd725,44,19,25.833806
00f06483-062c-40bb-b0ef-65e9dc6dd725,45,47,60.736267
00f06483-062c-40bb-b0ef-65e9dc6dd725,54,34,44.916283
00f06483-062c-40bb-b0ef-65e9dc6dd725,56,72,84.266958
00f06483-062c-40bb-b0ef-65e9dc6dd725,58,43,46.642487
00f06483-062c-40bb-b0ef-65e9dc6dd725,59,8,10.798548
00f06483-062c-40bb-b0ef-65e9dc6dd725,63,20,23.77039
00f06483-062c-40bb-b0ef-65e9dc6dd725,65,49,57.787219
00f06483-062c-40bb-b0ef-65e9dc6dd725,68,25,32.39335
00f06483-062c-40bb-b0ef-65e9dc6dd725,73,10,13.027605
00f06483-062c-40bb-b0ef-65e9dc6dd725,80,46,73.640779
00f06483-062c-40bb-b0ef-65e9dc6dd725,88,29,35.548606
00f06483-062c-40bb-b0ef-65e9dc6dd725,89,12,14.171154
00f06483-062c-40bb-b0ef-65e9dc6dd725,97,10,16.474845
00f06483-062c-40bb-b0ef-65e9dc6dd725,100,67,83.875744
00f06483-062c-40bb-b0ef-65e9dc6dd725,102,27,29.033775
00f06483-062c-40bb-b0ef-65e9dc6dd725,105,50,55.180175
00f06483-062c-40bb-b0ef-65e9dc6dd725,109,39,49.025769
00f06483-062c-40bb-b0ef-65e9dc6dd725,110,19,20.882159
00f06483-062c-40bb-b0ef-65e9dc6dd725,111,37,54.263386
00f06483-062c-40bb-b0ef-65e9dc6dd725,112,3,3.672612
00f06483-062c-40bb-b0ef-65e9dc6dd725,116,23,25.25883
00f06483-062c-40bb-b0ef-65e9dc6dd725,119,35,39.959605
00f06483-062c-40bb-b0ef-65e9dc6dd725,123,13,14.649583
00f06483-062c-40bb-b0ef-65e9dc6dd725,125,10,11.891405
00f06483-062c-40bb-b0ef-65e9dc6dd725,126,49,56.357056
00f06483-062c-40bb-b0ef-65e9dc6dd725,130,16,19.562056
00f06483-062c-40bb-b0ef-65e9dc6dd725,136,38,42.339847
00f06483-062c-40bb-b0ef-65e9dc6dd725,139,43,43.862408
00f06483-062c-40bb-b0ef-65e9dc6dd725,140,5,5.033465
00f06483-062c-40bb-b0ef-65e9dc6dd725,141,89,127.644301
00f06483-062c-40bb-b0ef-65e9dc6dd725,144,67,95.15620899999999
00f06483-062c-40bb-b0ef-65e9dc6dd725,146,8,9.220748
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,4,12,15.42447
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,6,37,44.537307
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,7,20,20.24817
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,8,23,26.719054
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,10,19,21.178882
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,12,22,24.181872000000002
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,13,21,24.579513
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,15,21,24.549567
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,16,34,40.691965
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,21,23,29.602449
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,27,64,95.98895200000001
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,29,43,68.200709
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,30,58,64.009992
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,37,50,82.770975
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,39,15,15.912801
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,40,25,25.76015
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,44,44,62.008034
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,50,25,31.202525
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,65,24,38.252916
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,67,39,41.706249
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,80,62,83.806599
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,82,50,54.999625
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,83,15,15.62583
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,86,31,54.645932
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,87,10,12.620735
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,89,42,48.293007
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,97,42,52.358901
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,98,17,21.462437
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,104,57,78.778884
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,105,26,38.549927
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,109,29,29.312156
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,111,5,5.938515
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,112,4,4.422694
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,117,4,5.925698
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,119,44,48.524146
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,123,63,71.402751
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,125,35,56.608615
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,126,2,2.223629
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,130,81,100.536614
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,131,81,91.40253200000001
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,133,34,34.436747
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,136,51,61.708937999999996
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,142,24,28.663572
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,149,15,18.353745
016bcc4c-eeb6-4f5a-b62a-20be955d4f77,150,17,19.433975
01875a18-ecd8-474b-a878-67923e6351ac,1,50,63.032375
01875a18-ecd8-474b-a878-67923e6351ac,3,29,38.733531
01875a18-ecd8-474b-a878-67923e6351ac,4,2,2.202883
01875a18-ecd8-474b-a878-67923e6351ac,7,38,46.471245
01875a18-ecd8-474b-a878-67923e6351ac,18,27,43.192575
01875a18-ecd8-474b-a878-67923e6351ac,19,41,47.755652
01875a18-ecd8-474b-a878-67923e6351ac,21,9,9.123993
01875a18-ecd8-474b-a878-67923e6351ac,24,18,20.759517
01875a18-ecd8-474b-a878-67923e6351ac,27,117,168.55514399999998
01875a18-ecd8-474b-a878-67923e6351ac,28,17,17.186507
01875a18-ecd8-474b-a878-67923e6351ac,30,39,55.91328
01875a18-ecd8-474b-a878-67923e6351ac,37,33,58.203354
01875a18-ecd8-474b-a878-67923e6351ac,43,5,6.20796
01875a18-ecd8-474b-a878-67923e6351ac,44,30,46.447185
01875a18-ecd8-474b-a878-67923e6351ac,50,110,125.543124
01875a18-ecd8-474b-a878-67923e6351ac,65,23,28.958656
01875a18-ecd8-474b-a878-67923e6351ac,66,50,53.969225
01875a18-ecd8-474b-a878-67923e6351ac,75,20,23.79431
01875a18-ecd8-474b-a878-67923e6351ac,83,44,47.542506
01875a18-ecd8-474b-a878-67923e6351ac,86,50,57.935575
01875a18-ecd8-474b-a878-67923e6351ac,90,38,47.460613
01875a18-ecd8-474b-a878-67923e6351ac,97,50,67.969325
01875a18-ecd8-474b-a878-67923e6351ac,100,81,92.20658900000001
01875a18-ecd8-474b-a878-67923e6351ac,104,118,145.927957
01875a18-ecd8-474b-a878-67923e6351ac,105,2,3.525521
01875a18-ecd8-474b-a878-67923e6351ac,107,15,16.722585
01875a18-ecd8-474b-a878-67923e6351ac,108,22,26.527435
01875a18-ecd8-474b-a878-67923e6351ac,111,9,14.859549
01875a18-ecd8-474b-a878-67923e6351ac,119,20,20.36363
01875a18-ecd8-474b-a878-67923e6351ac,123,17,17.75072
01875a18-ecd8-474b-a878-67923e6351ac,124,69,78.172653
01875a18-ecd8-474b-a878-67923e6351ac,125,10,14.690275
01875a18-ecd8-474b-a878-67923e6351ac,135,38,42.950773
01875a18-ecd8-474b-a878-67923e6351ac,139,33,33.110055
01875a18-ecd8-474b-a878-67923e6351ac,142,46,61.792881
019244f1-3c64-4475-ad16-a9577a7a991f,2,62,98.97762900000001
019244f1-3c64-4475-ad16-a9577a7a991f,8,9,9.877473
019244f1-3c64-4475-ad16-a9577a7a991f,11,45,52.50789
019244f1-3c64-4475-ad16-a9577a7a991f,15,86,110.969145
019244f1-3c64-4475-ad16-a9577a7a991f,18,50,63.619794999999996
019244f1-3c64-4475-ad16-a9577a7a991f,19,29,30.504752
019244f1-3c64-4475-ad16-a9577a7a991f,26,29,44.240283
019244f1-3c64-4475-ad16-a9577a7a991f,27,25,31.19275
019244f1-3c64-4475-ad16-a9577a7a991f,29,73,113.32918900000001
019244f1-3c64-4475-ad16-a9577a7a991f,30,43,50.601890999999995
019244f1-3c64-4475-ad16-a9577a7a991f,35,45,85.964265
019244f1-3c64-4475-ad16-a9577a7a991f,39,38,40.099785
019244f1-3c64-4475-ad16-a9577a7a991f,42,99,113.900987
019244f1-3c64-4475-ad16-a9577a7a991f,47,41,52.191524
019244f1-3c64-4475-ad16-a9577a7a991f,51,16,17.213848
019244f1-3c64-4475-ad16-a9577a7a991f,56,76,117.632116
019244f1-3c64-4475-ad16-a9577a7a991f,59,26,27.181349
019244f1-3c64-4475-ad16-a9577a7a991f,63,37,44.978976
019244f1-3c64-4475-ad16-a9577a7a991f,65,53,65.26284100000001
019244f1-3c64-4475-ad16-a9577a7a991f,66,8,11.86078
019244f1-3c64-4475-ad16-a9577a7a991f,67,4,4.394818
019244f1-3c64-4475-ad16-a9577a7a991f,69,12,14.965482
019244f1-3c64-4475-ad16-a9577a7a991f,71,19,20.25419
019244f1-3c64-4475-ad16-a9577a7a991f,78,26,29.360898
019244f1-3c64-4475-ad16-a9577a7a991f,86,21,39.501798
019244f1-3c64-4475-ad16-a9577a7a991f,93,31,44.805106
019244f1-3c64-4475-ad16-a9577a7a991f,94,13,13.539396
019244f1-3c64-4475-ad16-a9577a7a991f,102,25,27.283325
019244f1-3c64-4475-ad16-a9577a7a991f,104,16,19.679816
019244f1-3c64-4475-ad16-a9577a7a991f,108,8,8.9683
019244f1-3c64-4475-ad16-a9577a7a991f,111,37,46.985611000000006
019244f1-3c64-4475-ad16-a9577a7a991f,117,29,31.221317
019244f1-3c64-4475-ad16-a9577a7a991f,123,6,6.428835
019244f1-3c64-4475-ad16-a9577a7a991f,130,43,43.112746
019244f1-3c64-4475-ad16-a9577a7a991f,134,36,56.032218
019244f1-3c64-4475-ad16-a9577a7a991f,135,18,22.982283
019244f1-3c64-4475-ad16-a9577a7a991f,136,50,59.805475
019244f1-3c64-4475-ad16-a9577a7a991f,140,20,20.58121
019244f1-3c64-4475-ad16-a9577a7a991f,141,10,17.947765
019244f1-3c64-4475-ad16-a9577a7a991f,144,50,74.517425
019244f1-3c64-4475-ad16-a9577a7a991f,146,38,52.852319
019244f1-3c64-4475-ad16-a9577a7a991f,149,8,8.255852
01cff9fb-493e-4c91-84b3-cc6282abff2d,5,30,34.748235
01cff9fb-493e-4c91-84b3-cc6282abff2d,10,7,7.627095
01cff9fb-493e-4c91-84b3-cc6282abff2d,13,44,51.589494
01cff9fb-493e-4c91-84b3-cc6282abff2d,15,46,58.655267
01cff9fb-493e-4c91-84b3-cc6282abff2d,19,131,155.468435
01cff9fb-493e-4c91-84b3-cc6282abff2d,21,9,9.957996
01cff9fb-493e-4c91-84b3-cc6282abff2d,23,49,51.477146
