issuer_id,date,total_amount_usdc
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-03,37.427002
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-04,31.198748
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-05,35.410978
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-06,14.254778
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-07,22.019166
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-08,28.619688
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-09,40.224111
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-10,23.194051
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-11,13.384834
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-13,11.244629
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-14,72.773838
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-15,32.874754
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-16,70.243055
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-17,2.620414
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-18,47.41981
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-20,31.541977
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-22,12.152734
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-23,20.280278
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-24,28.725645
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-25,60.060938
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-26,6.618518
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-27,25.088033
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-28,8.717324
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-29,57.17137
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-03-31,3.721714
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-01,63.850277
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-02,34.264962
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-03,28.871634
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-04,80.719654
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-05,17.368408
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-08,24.479614
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-09,43.879248
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-11,64.902914
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-12,43.368326
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-14,30.07046
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-17,1.656617
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-20,16.991268
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-21,60.15707
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-22,12.553932
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-23,10.424578
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-24,12.617444
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-26,92.13653
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-27,39.994272
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-04-29,51.537891
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-02,67.119645
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-04,21.093802
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-05,14.402815
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-06,57.89427
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-07,0.957283
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-08,78.877275
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-09,46.506931
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-11,19.118607
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-13,1.83782
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-14,84.274324
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-15,81.327012
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-16,51.171193
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-18,54.560641
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-19,59.289711
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-21,36.21366
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-25,32.775463
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-26,6.990382
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-29,40.658728
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-05-31,44.52213
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-01,84.504646
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-02,30.470508
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-03,49.669353
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-04,18.753684
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-07,53.474286
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-08,50.940485
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-09,45.988938
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-11,33.418649
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-12,33.349142
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-13,33.987447
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-14,44.305586
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-15,87.613559
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-17,63.056878
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-18,53.740385
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-20,35.087341
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-22,59.992502
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-23,47.134706
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-24,40.836026
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-25,42.411954
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-29,41.00497
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-06-30,21.348334
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-03,60.723859
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-04,19.488894
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-05,49.217255
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-08,111.981411
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-09,10.190893
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-10,22.980317
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-11,46.993354
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-12,34.250558
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-15,51.902428
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-16,125.378875
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-17,4.868945
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-18,53.954402
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-19,48.855304
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-23,90.656802
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-24,44.819594
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-25,96.08777
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-26,34.154064
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-27,2.604626
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-28,9.015758
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-29,14.690195
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-30,49.152846
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-07-31,53.908393
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-01,29.60562
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-02,2.892826
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-03,69.591856
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-05,36.488334
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-06,91.485993
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-07,23.884042
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-08,37.233328
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-09,10.188666
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-10,33.217182
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-11,14.50712
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-12,13.614048
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-14,66.898192
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-16,17.871473
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-17,30.818471
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-18,63.278282
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-19,45.604332
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-20,26.870308
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-22,40.271942
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-25,41.399512
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-27,4.970324
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-28,15.986733
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-08-31,19.125355
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-01,18.455475
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-03,25.79262
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-09,29.905877
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-10,30.168605
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-11,18.534274
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-13,57.956245
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-14,23.595425
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-15,21.601081
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-16,41.11973
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-17,41.33589
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-18,41.291712
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-19,36.05058
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-20,65.63712
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-21,24.465179
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-23,40.732402
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-24,60.04879
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-25,31.709094
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-26,79.517765
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-28,35.050379
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-29,70.011062
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-09-30,27.035398
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-02,38.901104
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-03,84.833927
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-04,30.078924
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-05,39.208122
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-09,28.226366
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-10,33.696824
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-12,4.1334
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-13,3.946194
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-14,21.167705
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-15,24.769147
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-17,72.038634
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-19,60.420378
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-20,5.975066
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-21,26.26451
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-22,16.997832
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-25,25.734866
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-26,98.810268
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-30,28.503492
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-10-31,30.003125
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-02,41.496058
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-03,4.538936
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-04,48.416275
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-05,83.510037
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-06,47.003146
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-09,100.486216
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-14,83.563274
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-15,73.463741
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-16,37.979006
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-17,75.639234
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-19,26.451252
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-20,16.053847
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-21,31.109443
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-23,29.329928
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-25,13.776336
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-27,77.626089
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-11-29,32.567207
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-01,31.432046
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-02,81.628748
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-03,12.697755
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-04,8.503272
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-05,33.790325
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-06,62.158414
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-07,58.495457
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-08,12.60351
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-09,32.923771
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-10,26.981072
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-11,18.231005
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-13,17.048984
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-15,13.416984
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-16,17.451944
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-18,110.63801
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-20,57.504769
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-21,13.34826
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-22,73.066158
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-23,81.460135
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-24,26.032418
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-25,80.699686
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-27,18.337265
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-28,79.36427
05c833ae-9c4d-495f-a743-c23cde6e0d83,2025-12-29,45.26811
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-01,101.583635
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-02,72.045746
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-03,63.306375
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-04,144.039706
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-06,147.813636
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-07,81.018627
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-08,155.455724
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-09,74.932625
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-10,47.965056
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-11,59.269819
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-12,49.23329
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-13,19.561684
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-14,26.800032
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-16,125.278982
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-17,46.716579
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-18,101.413429
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-19,88.116695
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-20,52.906658
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-21,118.040558
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-22,23.271906
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-23,98.582522
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-24,53.536346
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-25,80.9944
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-26,62.714077
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-27,21.984868
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-28,17.24762
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-29,71.874444
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-30,21.967392
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-01-31,60.208422
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-01,47.527802
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-02,130.972437
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-03,48.624252
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-04,51.707616
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-05,87.714795
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-06,35.604973
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-07,163.793005
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-08,113.396207
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-09,257.28093
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-10,91.275286
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-11,160.897098
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-12,107.473259
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-13,24.183331
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-14,205.194926
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-15,41.22692
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-16,44.045551
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-17,182.520762
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-18,10.231395
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-19,229.726196
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-20,63.22696
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-22,33.934054
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-23,12.014112
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-24,57.12471
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-25,77.496322
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-26,40.297608
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-27,104.116691
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-02-28,159.886462
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-01,28.759045
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-02,132.884599
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-03,70.036142
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-04,52.794008
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-05,57.820489
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-06,37.590476
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-07,77.804317
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-08,83.28233
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-10,129.011778
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-11,15.423499
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-12,106.562764
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-13,19.809222
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-14,48.81004
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-15,119.506959
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-16,46.955563
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-17,67.803281
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-18,78.154045
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-19,65.252143
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-20,44.297056
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-21,42.673104
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-23,156.159047
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-24,47.557896
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-25,184.544374
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-26,59.192798
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-27,76.485419
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-28,122.336534
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-29,142.574486
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-30,45.07794
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-03-31,25.019019
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-01,70.274044
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-02,45.893197
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-03,38.393773
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-04,83.565707
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-05,155.975956
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-07,60.238618
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-08,30.852773
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-09,146.881219
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-10,18.057096
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-11,43.695818
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-12,81.852926
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-13,62.370991
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-14,58.651152
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-15,163.311312
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-16,48.324112
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-17,53.464938
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-18,50.405467
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-19,97.511098
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-20,61.208991
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-21,20.513548
06d4998e-bc5a-4423-a23b-59a9045abcb3,2025-04-22,19.337323
